draft_year,pick,player,season,season_index,ws
2011,22,Kenneth Faried,2012.0,1.0,4.6
2011,21,Nolan Smith,2012.0,1.0,-0.3
2011,12,Alec Burks,2012.0,1.0,1.5
2011,11,Klay Thompson,2012.0,1.0,1.7
2011,18,Chris Singleton,2012.0,1.0,1.5
2011,17,Iman Shumpert,2012.0,1.0,2.4
2011,16,Nikola Vučević,2012.0,1.0,1.8
2010,6,Ekpe Udoh,2012.0,2.0,2.1
2010,5,DeMarcus Cousins,2012.0,2.0,4.2
2009,3,James Harden,2012.0,3.0,9.3
2009,2,Hasheem Thabeet,2012.0,3.0,0.3
2009,1,Blake Griffin,2012.0,3.0,9.2
2008,60,Semih Erden,2012.0,4.0,0.4
2010,12,Xavier Henry,2012.0,2.0,0.2
2010,11,Cole Aldrich,2012.0,2.0,0.6
2011,7,Bismack Biyombo,2012.0,1.0,0.6
2011,14,Marcus Morris,2012.0,1.0,-0.2
2011,13,Markieff Morris,2012.0,1.0,1.5
2011,3,Enes Freedom,2012.0,1.0,1.7
2011,10,Jimmer Fredette,2012.0,1.0,0.3
2011,9,Kemba Walker,2012.0,1.0,0.3
2011,8,Brandon Knight,2012.0,1.0,1.3
2010,10,Paul George,2012.0,2.0,6.0
2010,9,Gordon Hayward,2012.0,2.0,4.9
2008,47,Henry Walker,2012.0,4.0,0.9
2008,45,Goran Dragić,2012.0,4.0,5.1
2008,37,Luc Mbah a Moute,2012.0,4.0,2.4
2008,36,Ömer Aşık,2012.0,4.0,2.6
2008,35,DeAndre Jordan,2012.0,4.0,5.6
2010,16,Luke Babbitt,2012.0,2.0,0.7
2010,15,Larry Sanders,2012.0,2.0,1.0
2010,56,Hamady N'Diaye,2012.0,2.0,0.0
2010,55,Jeremy Evans,2012.0,2.0,0.9
2011,6,Jan Veselý,2012.0,1.0,1.7
2011,4,Tristan Thompson,2012.0,1.0,1.1
2010,40,Lance Stephenson,2012.0,2.0,-0.3
2008,7,Eric Gordon,2012.0,4.0,0.7
2008,6,Danilo Gallinari,2012.0,4.0,3.9
2008,5,Kevin Love,2012.0,4.0,10.0
2008,4,Russell Westbrook,2012.0,4.0,7.9
2011,2,Derrick Williams,2012.0,1.0,1.8
2011,1,Kyrie Irving,2012.0,1.0,4.1
2010,57,Ryan Reid,2012.0,2.0,0.1
2010,14,Patrick Patterson,2012.0,2.0,1.6
2010,13,Ed Davis,2012.0,2.0,3.9
2008,34,Mario Chalmers,2012.0,4.0,4.3
2008,31,Nikola Peković,2012.0,4.0,4.5
2008,29,D.J. White,2012.0,4.0,0.8
2010,20,James Anderson,2012.0,2.0,0.5
2010,19,Avery Bradley,2012.0,2.0,2.4
2010,37,Darington Hobson,2012.0,2.0,-0.2
2010,34,Armon Johnson,2012.0,2.0,0.1
2010,33,Hassan Whiteside,2012.0,2.0,0.2
2010,32,Dexter Pittman,2012.0,2.0,0.6
2008,12,Jason Thompson,2012.0,4.0,3.9
2008,11,Jerryd Bayless,2012.0,4.0,2.0
2008,10,Brook Lopez,2012.0,4.0,0.3
2008,9,D.J. Augustin,2012.0,4.0,0.5
2010,52,Luke Harangody,2012.0,2.0,0.2
2010,50,Solomon Alabi,2012.0,2.0,0.2
2010,44,Jerome Jordan,2012.0,2.0,0.5
2010,43,Devin Ebanks,2012.0,2.0,0.3
2010,18,Eric Bledsoe,2012.0,2.0,0.2
2010,17,Kevin Séraphin,2012.0,2.0,2.3
2008,28,Donté Greene,2012.0,4.0,0.7
2008,26,George Hill,2012.0,4.0,4.0
2008,25,Nicolas Batum,2012.0,4.0,4.8
2010,25,Dominique Jones,2012.0,2.0,0.2
2010,24,Damion James,2012.0,2.0,-0.2
2010,23,Trevor Booker,2012.0,2.0,3.0
2010,22,Elliot Williams,2012.0,2.0,0.3
2010,21,Craig Brackins,2012.0,2.0,-0.1
2008,24,Serge Ibaka,2012.0,4.0,6.2
2008,23,Kosta Koufos,2012.0,4.0,2.7
2008,22,Courtney Lee,2012.0,4.0,3.2
2008,21,Ryan Anderson,2012.0,4.0,8.9
2010,30,Lazar Hayward,2012.0,2.0,-0.1
2010,29,Daniel Orton,2012.0,2.0,0.5
2010,28,Greivis Vásquez,2012.0,2.0,2.3
2010,27,Jordan Crawford,2012.0,2.0,1.1
2010,26,Quincy Pondexter,2012.0,2.0,1.7
2008,19,J.J. Hickson,2012.0,4.0,1.7
2008,18,JaVale McGee,2012.0,4.0,4.1
2008,17,Roy Hibbert,2012.0,4.0,6.2
2008,16,Marreese Speights,2012.0,4.0,2.7
2008,15,Robin Lopez,2012.0,4.0,2.1
2008,14,Anthony Randolph,2012.0,4.0,1.1
2008,13,Brandon Rush,2012.0,4.0,3.5
2010,39,Landry Fields,2012.0,2.0,3.4
2009,27,DeMarre Carroll,2012.0,3.0,0.5
2009,26,Taj Gibson,2012.0,3.0,4.5
2009,25,Rodrigue Beaubois,2012.0,3.0,2.2
2009,24,Byron Mullens,2012.0,3.0,0.2
2009,18,Ty Lawson,2012.0,3.0,6.9
2009,17,Jrue Holiday,2012.0,3.0,4.2
2009,16,James Johnson,2012.0,3.0,2.6
2009,39,Jonas Jerebko,2012.0,3.0,3.3
2009,38,Jon Brockman,2012.0,3.0,0.1
2009,23,Omri Casspi,2012.0,3.0,1.2
2009,21,Darren Collison,2012.0,3.0,3.8
2009,20,Eric Maynor,2012.0,3.0,0.1
2009,35,DaJuan Summers,2012.0,3.0,0.2
2009,33,Dante Cunningham,2012.0,3.0,3.4
2009,31,Jeff Ayres,2012.0,3.0,0.3
2009,30,Christian Eyenga,2012.0,3.0,-0.1
2009,29,Toney Douglas,2012.0,3.0,-0.6
2009,19,Jeff Teague,2012.0,3.0,6.0
2009,18,Ty Lawson,2013.0,4.0,7.4
2009,19,Jeff Teague,2013.0,4.0,6.1
2009,20,Eric Maynor,2013.0,4.0,0.2
2009,31,Jeff Ayres,2013.0,4.0,1.0
2009,33,Dante Cunningham,2013.0,4.0,3.5
2009,21,Darren Collison,2013.0,4.0,5.6
2009,22,Victor Claver,2013.0,4.0,-0.1
2009,39,Jonas Jerebko,2013.0,4.0,2.0
2009,16,James Johnson,2013.0,4.0,-0.5
2009,17,Jrue Holiday,2013.0,4.0,3.3
2009,23,Omri Casspi,2013.0,4.0,0.7
2009,24,Byron Mullens,2013.0,4.0,0.1
2009,25,Rodrigue Beaubois,2013.0,4.0,0.4
2009,26,Taj Gibson,2013.0,4.0,3.3
2010,25,Dominique Jones,2013.0,3.0,0.0
2010,17,Kevin Séraphin,2013.0,3.0,0.1
2010,18,Eric Bledsoe,2013.0,3.0,3.7
2010,43,Devin Ebanks,2013.0,3.0,-0.1
2010,30,Lazar Hayward,2013.0,3.0,0.1
2010,32,Dexter Pittman,2013.0,3.0,-0.1
2010,19,Avery Bradley,2013.0,3.0,0.4
2010,20,James Anderson,2013.0,3.0,0.9
2010,13,Ed Davis,2013.0,3.0,5.4
2010,14,Patrick Patterson,2013.0,3.0,4.1
2012,54,Tornike Shengelia,2013.0,1.0,0.0
2012,43,Mike Scott,2013.0,1.0,0.9
2012,44,Kim English,2013.0,1.0,0.2
2012,51,Kris Joseph,2013.0,1.0,-0.1
2012,38,Quincy Miller,2013.0,1.0,0.0
2012,55,Darius Johnson-Odom,2013.0,1.0,-0.1
2012,60,Robert Sacre,2013.0,1.0,-0.1
2011,1,Kyrie Irving,2013.0,2.0,5.3
2010,40,Lance Stephenson,2013.0,3.0,5.5
2010,41,Jarvis Varnado,2013.0,3.0,-0.1
2011,3,Enes Freedom,2013.0,2.0,2.3
2011,4,Tristan Thompson,2013.0,2.0,5.2
2011,5,Jonas Valančiūnas,2013.0,2.0,3.9
2012,46,Darius Miller,2013.0,1.0,0.5
2012,47,Kevin Murphy,2013.0,1.0,-0.3
2012,49,Kyle O'Quinn,2013.0,1.0,1.4
2012,28,Perry Jones,2013.0,1.0,0.0
2012,39,Khris Middleton,2013.0,1.0,0.9
2012,40,Will Barton,2013.0,1.0,-0.5
2012,41,Tyshawn Taylor,2013.0,1.0,-0.4
2012,42,Doron Lamb,2013.0,1.0,-0.4
2012,22,Fab Melo,2013.0,1.0,0.0
2012,23,John Jenkins,2013.0,1.0,1.7
2012,34,Jae Crowder,2013.0,1.0,1.5
2012,35,Draymond Green,2013.0,1.0,0.6
2012,36,Orlando Johnson,2013.0,1.0,1.5
2012,37,Quincy Acy,2013.0,1.0,1.1
2012,27,Arnett Moultrie,2013.0,1.0,1.7
2011,6,Jan Veselý,2013.0,2.0,0.7
2010,55,Jeremy Evans,2013.0,3.0,0.9
2010,15,Larry Sanders,2013.0,3.0,6.0
2010,16,Luke Babbitt,2013.0,3.0,0.7
2010,9,Gordon Hayward,2013.0,3.0,5.4
2010,10,Paul George,2013.0,3.0,9.0
2011,8,Brandon Knight,2013.0,2.0,1.1
2012,19,Andrew Nicholson,2013.0,1.0,1.7
2012,20,Evan Fournier,2013.0,1.0,1.0
2012,29,Marquis Teague,2013.0,1.0,-0.3
2012,30,Festus Ezeli,2013.0,1.0,1.5
2012,31,Jeff Taylor,2013.0,1.0,1.2
2012,33,Bernard James,2013.0,1.0,1.2
2011,9,Kemba Walker,2013.0,2.0,4.8
2011,10,Jimmer Fredette,2013.0,2.0,1.1
2011,2,Derrick Williams,2013.0,2.0,3.0
2011,12,Alec Burks,2013.0,2.0,1.0
2011,13,Markieff Morris,2013.0,2.0,1.7
2011,14,Marcus Morris,2013.0,2.0,1.8
2012,14,John Henson,2013.0,1.0,1.9
2012,24,Jared Cunningham,2013.0,1.0,0.0
2012,25,Tony Wroten,2013.0,1.0,0.1
2012,26,Miles Plumlee,2013.0,1.0,0.0
2012,18,Terrence Jones,2013.0,1.0,0.7
2012,21,Jared Sullinger,2013.0,1.0,2.7
2012,13,Kendall Marshall,2013.0,1.0,-0.2
2011,7,Bismack Biyombo,2013.0,2.0,1.4
2010,11,Cole Aldrich,2013.0,3.0,0.6
2010,12,Xavier Henry,2013.0,3.0,0.0
2009,1,Blake Griffin,2013.0,4.0,10.6
2009,2,Hasheem Thabeet,2013.0,4.0,2.2
2010,5,DeMarcus Cousins,2013.0,3.0,4.4
2011,16,Nikola Vučević,2013.0,2.0,5.7
2012,5,Thomas Robinson,2013.0,1.0,-0.1
2012,15,Maurice Harkless,2013.0,1.0,2.4
2012,17,Tyler Zeller,2013.0,1.0,2.0
2012,9,Andre Drummond,2013.0,1.0,4.5
2012,10,Austin Rivers,2013.0,1.0,-1.1
2012,11,Meyers Leonard,2013.0,1.0,2.4
2012,12,Jeremy Lamb,2013.0,1.0,0.2
2011,50,Lavoy Allen,2013.0,2.0,2.5
2012,6,Damian Lillard,2013.0,1.0,5.8
2012,7,Harrison Barnes,2013.0,1.0,2.8
2012,8,Terrence Ross,2013.0,1.0,0.9
2011,17,Iman Shumpert,2013.0,2.0,1.9
2011,18,Chris Singleton,2013.0,2.0,0.5
2011,19,Tobias Harris,2013.0,2.0,2.4
2011,11,Klay Thompson,2013.0,2.0,4.3
2011,21,Nolan Smith,2013.0,2.0,-0.5
2011,22,Kenneth Faried,2013.0,2.0,7.8
2011,60,Isaiah Thomas,2013.0,2.0,5.0
2012,1,Anthony Davis,2013.0,1.0,6.1
2011,43,Malcolm Lee,2013.0,2.0,0.4
2011,44,Charles Jenkins,2013.0,2.0,0.0
2012,2,Michael Kidd-Gilchrist,2013.0,1.0,2.1
2012,3,Bradley Beal,2013.0,1.0,3.0
2012,4,Dion Waiters,2013.0,1.0,0.9
2009,11,Terrence Williams,2013.0,4.0,0.3
2009,41,Jodie Meeks,2013.0,4.0,3.0
2009,42,Patrick Beverley,2013.0,4.0,2.2
2011,45,Josh Harrellson,2013.0,2.0,0.0
2011,46,Andrew Goudelock,2013.0,2.0,0.0
2011,49,Josh Selby,2013.0,2.0,-0.2
2011,38,Chandler Parsons,2013.0,2.0,7.0
2011,53,DeAndre Liggins,2013.0,2.0,0.6
2011,55,E'Twaun Moore,2013.0,2.0,0.2
2011,15,Kawhi Leonard,2013.0,2.0,6.2
2010,6,Ekpe Udoh,2013.0,3.0,2.7
2010,7,Greg Monroe,2013.0,3.0,5.9
2010,8,Al-Farouq Aminu,2013.0,3.0,3.1
2009,3,James Harden,2013.0,4.0,12.8
2009,4,Tyreke Evans,2013.0,4.0,4.4
2009,5,Ricky Rubio,2013.0,4.0,3.0
2009,7,Stephen Curry,2013.0,4.0,11.2
2011,26,Jordan Hamilton,2013.0,2.0,0.8
2011,28,Norris Cole,2013.0,2.0,0.6
2011,29,Cory Joseph,2013.0,2.0,0.9
2011,20,Donatas Motiejūnas,2013.0,2.0,0.7
2011,33,Kyle Singler,2013.0,2.0,2.3
2011,34,Shelvin Mack,2013.0,2.0,0.5
2011,39,Jeremy Tyler,2013.0,2.0,-0.1
2011,40,Jon Leuer,2013.0,2.0,0.2
2011,41,Darius Morris,2013.0,2.0,0.2
2011,30,Jimmy Butler,2013.0,2.0,7.0
2009,53,Nando De Colo,2013.0,4.0,1.3
2009,55,Patty Mills,2013.0,4.0,1.5
2009,8,Jordan Hill,2013.0,4.0,1.4
2009,9,DeMar DeRozan,2013.0,4.0,4.7
2009,10,Brandon Jennings,2013.0,4.0,5.8
2011,35,Tyler Honeycutt,2013.0,2.0,-0.1
2011,24,Reggie Jackson,2013.0,2.0,2.5
2011,25,MarShon Brooks,2013.0,2.0,1.3
2010,1,John Wall,2013.0,3.0,4.5
2010,2,Evan Turner,2013.0,3.0,2.1
2010,3,Derrick Favors,2013.0,3.0,4.4
2010,4,Wesley Johnson,2013.0,3.0,0.0
2009,46,Danny Green,2013.0,4.0,5.9
2009,52,A.J. Price,2013.0,4.0,2.2
2010,39,Landry Fields,2013.0,3.0,1.1
2010,26,Quincy Pondexter,2013.0,3.0,3.2
2010,27,Jordan Crawford,2013.0,3.0,1.9
2010,28,Greivis Vásquez,2013.0,3.0,3.8
2010,29,Daniel Orton,2013.0,3.0,0.3
2010,23,Trevor Booker,2013.0,3.0,2.3
2010,24,Damion James,2013.0,3.0,0.0
2009,43,Marcus Thornton,2013.0,4.0,3.2
2009,44,Chase Budinger,2013.0,4.0,0.7
2009,12,Gerald Henderson,2013.0,4.0,3.3
2009,13,Tyler Hansbrough,2013.0,4.0,4.4
2009,14,Earl Clark,2013.0,4.0,2.3
2009,15,Austin Daye,2013.0,4.0,1.6
2009,35,DaJuan Summers,2013.0,4.0,0.0
2009,36,Sam Young,2013.0,4.0,0.9
2009,37,DeJuan Blair,2013.0,4.0,2.2
2009,27,DeMarre Carroll,2013.0,4.0,3.1
2009,28,Wayne Ellington,2013.0,4.0,3.2
2009,29,Toney Douglas,2013.0,4.0,2.4
2010,13,Ed Davis,2014.0,4.0,2.6
2013,14,Shabazz Muhammad,2014.0,1.0,0.3
2010,16,Luke Babbitt,2014.0,4.0,0.7
2010,39,Landry Fields,2014.0,4.0,0.4
2010,26,Quincy Pondexter,2014.0,4.0,0.4
2010,27,Jordan Crawford,2014.0,4.0,2.8
2010,28,Greivis Vásquez,2014.0,4.0,3.6
2010,29,Daniel Orton,2014.0,4.0,0.3
2010,20,James Anderson,2014.0,4.0,1.9
2010,22,Elliot Williams,2014.0,4.0,0.3
2010,23,Trevor Booker,2014.0,4.0,4.3
2010,24,Damion James,2014.0,4.0,0.0
2013,19,Sergey Karasev,2014.0,1.0,-0.1
2013,20,Tony Snell,2014.0,1.0,1.6
2010,19,Avery Bradley,2014.0,4.0,1.8
2011,60,Isaiah Thomas,2014.0,3.0,7.7
2013,10,CJ McCollum,2014.0,1.0,0.2
2013,21,Gorgui Dieng,2014.0,1.0,2.2
2013,38,Nate Wolters,2014.0,1.0,1.2
2013,39,Jeff Withey,2014.0,1.0,1.8
2013,27,Rudy Gobert,2014.0,1.0,0.4
2013,29,Archie Goodwin,2014.0,1.0,0.2
2013,30,Nemanja Nedović,2014.0,1.0,-0.4
2013,22,Mason Plumlee,2014.0,1.0,4.7
2011,33,Kyle Singler,2014.0,3.0,4.4
2011,24,Reggie Jackson,2014.0,3.0,4.9
2011,15,Kawhi Leonard,2014.0,3.0,7.7
2011,16,Nikola Vučević,2014.0,3.0,4.4
2010,6,Ekpe Udoh,2014.0,4.0,0.0
2010,7,Greg Monroe,2014.0,4.0,5.9
2011,28,Norris Cole,2014.0,3.0,1.2
2011,29,Cory Joseph,2014.0,3.0,2.9
2011,19,Tobias Harris,2014.0,3.0,4.1
2011,20,Donatas Motiejūnas,2014.0,3.0,1.4
2013,13,Kelly Olynyk,2014.0,1.0,2.9
2013,17,Dennis Schröder,2014.0,1.0,-0.7
2013,33,Carrick Felix,2014.0,1.0,0.0
2013,34,Isaiah Canaan,2014.0,1.0,0.2
2013,35,Glen Rice Jr.,2014.0,1.0,-0.1
2013,36,Ray McCallum,2014.0,1.0,0.4
2013,37,Tony Mitchell,2014.0,1.0,0.2
2012,2,Michael Kidd-Gilchrist,2014.0,2.0,3.1
2012,3,Bradley Beal,2014.0,2.0,4.0
2012,4,Dion Waiters,2014.0,2.0,1.6
2011,45,Josh Harrellson,2014.0,3.0,0.7
2011,50,Lavoy Allen,2014.0,3.0,1.5
2011,38,Chandler Parsons,2014.0,3.0,7.6
2011,55,E'Twaun Moore,2014.0,3.0,1.7
2012,7,Harrison Barnes,2014.0,2.0,3.2
2013,2,Victor Oladipo,2014.0,1.0,1.3
2013,11,Michael Carter-Williams,2014.0,1.0,1.3
2013,12,Steven Adams,2014.0,1.0,2.9
2013,56,Peyton Siva,2014.0,1.0,-0.2
2013,41,Jamaal Franklin,2014.0,1.0,0.0
2013,43,Ricky Ledo,2014.0,1.0,0.0
2013,44,Mike Muscala,2014.0,1.0,0.2
2012,8,Terrence Ross,2014.0,2.0,4.2
2011,17,Iman Shumpert,2014.0,3.0,2.0
2011,18,Chris Singleton,2014.0,3.0,0.2
2011,11,Klay Thompson,2014.0,3.0,6.7
2011,22,Kenneth Faried,2014.0,3.0,6.5
2012,1,Anthony Davis,2014.0,2.0,10.4
2012,54,Tornike Shengelia,2014.0,2.0,-0.1
2013,7,Ben McLemore,2014.0,1.0,0.8
2013,8,Kentavious Caldwell-Pope,2014.0,1.0,1.8
2013,48,Ryan Kelly,2014.0,1.0,2.2
2013,49,Erik Murphy,2014.0,1.0,-0.1
2013,52,Lorenzo Brown,2014.0,1.0,-0.3
2013,37,Tony Mitchell,2014.0,1.0,0.1
2013,9,Trey Burke,2014.0,1.0,0.9
2013,1,Anthony Bennett,2014.0,1.0,-0.4
2012,11,Meyers Leonard,2014.0,2.0,0.6
2012,12,Jeremy Lamb,2014.0,2.0,3.3
2011,53,DeAndre Liggins,2014.0,3.0,0.0
2010,11,Cole Aldrich,2014.0,4.0,1.2
2010,12,Xavier Henry,2014.0,4.0,0.3
2010,5,DeMarcus Cousins,2014.0,4.0,7.9
2013,3,Otto Porter Jr.,2014.0,1.0,0.0
2013,4,Cody Zeller,2014.0,1.0,2.6
2013,5,Alex Len,2014.0,1.0,0.2
2012,52,Ognjen Kuzmić,2014.0,2.0,0.0
2012,38,Quincy Miller,2014.0,2.0,0.0
2012,39,Khris Middleton,2014.0,2.0,2.7
2012,13,Kendall Marshall,2014.0,2.0,0.9
2012,5,Thomas Robinson,2014.0,2.0,1.6
2012,6,Damian Lillard,2014.0,2.0,9.6
2012,15,Maurice Harkless,2014.0,2.0,2.8
2012,16,Royce White,2014.0,2.0,0.0
2012,17,Tyler Zeller,2014.0,2.0,2.6
2012,10,Austin Rivers,2014.0,2.0,0.6
2012,20,Evan Fournier,2014.0,2.0,1.4
2012,60,Robert Sacre,2014.0,2.0,1.4
2010,14,Patrick Patterson,2014.0,4.0,3.8
2010,15,Larry Sanders,2014.0,4.0,0.7
2011,1,Kyrie Irving,2014.0,3.0,6.7
2011,2,Derrick Williams,2014.0,3.0,2.6
2010,40,Lance Stephenson,2014.0,4.0,7.4
2011,5,Jonas Valančiūnas,2014.0,3.0,6.7
2012,42,Doron Lamb,2014.0,2.0,0.5
2012,43,Mike Scott,2014.0,2.0,2.6
2012,45,Justin Hamilton,2014.0,2.0,0.1
2012,46,Darius Miller,2014.0,2.0,0.8
2012,49,Kyle O'Quinn,2014.0,2.0,2.5
2012,55,Darius Johnson-Odom,2014.0,2.0,-0.2
2012,58,Robbie Hummel,2014.0,2.0,1.1
2012,21,Jared Sullinger,2014.0,2.0,3.9
2011,14,Marcus Morris,2014.0,3.0,4.2
2011,7,Bismack Biyombo,2014.0,3.0,3.2
2011,13,Markieff Morris,2014.0,3.0,6.4
2012,29,Marquis Teague,2014.0,2.0,-0.5
2012,40,Will Barton,2014.0,2.0,0.6
2012,41,Tyshawn Taylor,2014.0,2.0,-0.6
2012,23,John Jenkins,2014.0,2.0,-0.1
2012,34,Jae Crowder,2014.0,2.0,2.3
2012,35,Draymond Green,2014.0,2.0,4.5
2010,41,Jarvis Varnado,2014.0,4.0,0.8
2011,4,Tristan Thompson,2014.0,3.0,5.7
2012,14,John Henson,2014.0,2.0,3.3
2012,24,Jared Cunningham,2014.0,2.0,0.1
2012,25,Tony Wroten,2014.0,2.0,-0.9
2012,26,Miles Plumlee,2014.0,2.0,4.0
2012,18,Terrence Jones,2014.0,2.0,7.3
2012,9,Andre Drummond,2014.0,2.0,9.9
2012,31,Jeff Taylor,2014.0,2.0,-0.2
2012,27,Arnett Moultrie,2014.0,2.0,0.0
2011,6,Jan Veselý,2014.0,3.0,1.6
2010,55,Jeremy Evans,2014.0,4.0,2.8
2010,56,Hamady N'Diaye,2014.0,4.0,0.0
2010,8,Al-Farouq Aminu,2014.0,4.0,3.1
2010,9,Gordon Hayward,2014.0,4.0,3.6
2010,10,Paul George,2014.0,4.0,10.8
2011,8,Brandon Knight,2014.0,3.0,2.8
2011,9,Kemba Walker,2014.0,3.0,5.1
2012,19,Andrew Nicholson,2014.0,2.0,0.6
2012,28,Perry Jones,2014.0,2.0,1.5
2012,33,Bernard James,2014.0,2.0,0.1
2011,10,Jimmer Fredette,2014.0,3.0,0.8
2011,3,Enes Freedom,2014.0,3.0,2.2
2011,12,Alec Burks,2014.0,3.0,3.2
2012,36,Orlando Johnson,2014.0,2.0,0.1
2012,37,Quincy Acy,2014.0,2.0,1.5
2013,15,Giannis Antetokounmpo,2014.0,1.0,1.2
2013,31,Allen Crabbe,2014.0,1.0,0.1
2013,23,Solomon Hill,2014.0,1.0,0.4
2013,24,Tim Hardaway Jr.,2014.0,1.0,3.1
2013,25,Reggie Bullock,2014.0,1.0,0.2
2013,26,Andre Roberson,2014.0,1.0,0.8
2013,18,Shane Larkin,2014.0,1.0,-0.1
2010,3,Derrick Favors,2014.0,4.0,5.1
2010,4,Wesley Johnson,2014.0,4.0,1.9
2011,34,Shelvin Mack,2014.0,3.0,2.3
2011,39,Jeremy Tyler,2014.0,3.0,0.5
2011,40,Jon Leuer,2014.0,3.0,2.0
2011,41,Darius Morris,2014.0,3.0,0.0
2011,30,Jimmy Butler,2014.0,3.0,7.1
2011,25,MarShon Brooks,2014.0,3.0,0.4
2011,26,Jordan Hamilton,2014.0,3.0,1.6
2010,1,John Wall,2014.0,4.0,7.9
2010,2,Evan Turner,2014.0,4.0,1.4
2010,18,Eric Bledsoe,2014.0,4.0,4.1
2010,32,Dexter Pittman,2014.0,4.0,0.0
2010,17,Kevin Séraphin,2014.0,4.0,0.8
2011,30,Jimmy Butler,2015.0,4.0,11.2
2011,29,Cory Joseph,2015.0,4.0,4.5
2011,40,Jon Leuer,2015.0,4.0,1.3
2011,34,Shelvin Mack,2015.0,4.0,1.3
2011,38,Chandler Parsons,2015.0,4.0,5.5
2013,25,Reggie Bullock,2015.0,2.0,0.1
2013,24,Tim Hardaway Jr.,2015.0,2.0,0.8
2013,23,Solomon Hill,2015.0,2.0,3.5
2013,22,Mason Plumlee,2015.0,2.0,4.8
2013,31,Allen Crabbe,2015.0,2.0,1.3
2013,15,Giannis Antetokounmpo,2015.0,2.0,6.2
2012,35,Draymond Green,2015.0,3.0,8.5
2011,12,Alec Burks,2015.0,4.0,1.7
2011,3,Enes Freedom,2015.0,4.0,6.4
2011,2,Derrick Williams,2015.0,4.0,2.1
2011,10,Jimmer Fredette,2015.0,4.0,0.2
2011,9,Kemba Walker,2015.0,4.0,4.5
2012,31,Jeff Taylor,2015.0,3.0,0.3
2014,22,Jordan Adams,2015.0,1.0,0.4
2014,21,Mitch McGary,2015.0,1.0,1.3
2014,20,Bruno Caboclo,2015.0,1.0,-0.1
2012,28,Perry Jones,2015.0,3.0,0.2
2012,49,Kyle O'Quinn,2015.0,3.0,1.6
2012,19,Andrew Nicholson,2015.0,3.0,0.1
2011,5,Jonas Valančiūnas,2015.0,4.0,8.2
2012,37,Quincy Acy,2015.0,3.0,1.7
2014,19,Gary Harris,2015.0,1.0,-0.7
2012,30,Festus Ezeli,2015.0,3.0,1.7
2012,10,Austin Rivers,2015.0,3.0,1.5
2012,9,Andre Drummond,2015.0,3.0,7.7
2012,18,Terrence Jones,2015.0,3.0,3.0
2012,26,Miles Plumlee,2015.0,3.0,2.6
2012,25,Tony Wroten,2015.0,3.0,0.3
2012,24,Jared Cunningham,2015.0,3.0,0.0
2012,14,John Henson,2015.0,3.0,3.6
2011,4,Tristan Thompson,2015.0,4.0,6.8
2012,23,John Jenkins,2015.0,3.0,0.9
2014,18,Tyler Ennis,2015.0,1.0,-0.3
2014,17,James Young,2015.0,1.0,0.3
2014,16,Jusuf Nurkić,2015.0,1.0,1.6
2014,15,Adreian Payne,2015.0,1.0,-0.5
2012,40,Will Barton,2015.0,3.0,1.3
2012,39,Khris Middleton,2015.0,3.0,6.7
2012,13,Kendall Marshall,2015.0,3.0,0.8
2011,13,Markieff Morris,2015.0,4.0,4.6
2011,8,Brandon Knight,2015.0,4.0,4.5
2011,7,Bismack Biyombo,2015.0,4.0,4.0
2011,14,Marcus Morris,2015.0,4.0,4.0
2012,21,Jared Sullinger,2015.0,3.0,4.0
2014,28,C.J. Wilcox,2015.0,1.0,0.0
2014,26,P.J. Hairston,2015.0,1.0,0.3
2014,25,Clint Capela,2015.0,1.0,0.0
2014,24,Shabazz Napier,2015.0,1.0,0.5
2014,23,Rodney Hood,2015.0,1.0,2.2
2014,34,Cleanthony Early,2015.0,1.0,-0.4
2012,58,Robbie Hummel,2015.0,3.0,0.8
2014,11,Doug McDermott,2015.0,1.0,0.0
2014,10,Elfrid Payton,2015.0,1.0,2.3
2012,48,Kostas Papanikolaou,2015.0,3.0,0.5
2012,46,Darius Miller,2015.0,3.0,-0.1
2012,45,Justin Hamilton,2015.0,3.0,1.5
2012,34,Jae Crowder,2015.0,3.0,3.9
2012,33,Bernard James,2015.0,3.0,0.5
2013,2,Victor Oladipo,2015.0,2.0,3.5
2012,43,Mike Scott,2015.0,3.0,2.7
2014,9,Noah Vonleh,2015.0,1.0,0.5
2011,1,Kyrie Irving,2015.0,4.0,10.4
2014,8,Nik Stauskas,2015.0,1.0,0.5
2014,7,Julius Randle,2015.0,1.0,-0.1
2014,6,Marcus Smart,2015.0,1.0,2.9
2014,14,T.J. Warren,2015.0,1.0,1.1
2014,13,Zach LaVine,2015.0,1.0,-0.7
2012,60,Robert Sacre,2015.0,3.0,0.8
2012,20,Evan Fournier,2015.0,3.0,2.1
2014,33,Joe Harris,2015.0,1.0,0.2
2014,32,K.J. McDaniels,2015.0,1.0,0.6
2014,30,Kyle Anderson,2015.0,1.0,0.3
2014,40,Glenn Robinson III,2015.0,1.0,0.1
2014,39,Jerami Grant,2015.0,1.0,0.5
2012,15,Maurice Harkless,2015.0,3.0,0.3
2011,16,Nikola Vučević,2015.0,4.0,7.0
2012,53,Furkan Aldemir,2015.0,3.0,1.4
2012,52,Ognjen Kuzmić,2015.0,3.0,0.3
2013,43,Ricky Ledo,2015.0,2.0,-0.6
2012,38,Quincy Miller,2015.0,3.0,-0.1
